id,timestamp,source,rating,feedback_text,text_length,timestamp_clean,feedback_clean
1950,01/17/2024,survey_comment,5.0,"Five stars, the app is fantastic and reliable - my thali order in Chennai!!!!",77,2024-01-17,"five stars, the app is fantastic and reliable - my thali order in chennai!!!!"
2671,Jan 10 2024,app_store_review,,"Mera refund abhi tak nahi aaya, bahut bura service hai",54,2024-01-10,"mera refund abhi tak nahi aaya, bahut bura service hai"
1715,2024-01-17 23:03:53,app_store_review,1.0,Coupon SAVE50 did not apply at checkout and I paid full price (order #911763),77,2024-01-17,coupon save50 did not apply at checkout and i paid full price ()
2522,03/08/2024,app_store_review,5.0,"Wonderful, charged me twice, exactly what I wanted today",56,2024-03-08,"wonderful, charged me twice, exactly what i wanted today"
2487,27/01/2024,support_ticket,1.0,Delivery person was rude and threw the bag on the floor. This is the first time.,80,2024-01-27,delivery person was rude and threw the bag on the floor. this is the first time.
2588,07-Mar-24,app_store_review,,Please add more vegan restaurants to the platform,49,2024-03-07,please add more vegan restaurants to the platform
1806,Jan 21 2024,support_ticket,,"DOUBLE DEDUCTION ON MY CARD FOR ORDER, NEED THIS REVERSED ASAP AGENT VIKRAM WAS HANDLING IT.",92,2024-01-21,"double deduction on my card for order, need this reversed asap agent vikram was handling it."
1061,"March 20, 2024",support_ticket,5.0,"Best delivery service in my city, never had an issue - my milk order in Kolkata",79,2024-03-20,"best delivery service in my city, never had an issue - my milk order in kolkata"
2347,,support_ticket,2.0,The map screen freezes and I cannot place an order (order #346208),66,,the map screen freezes and i cannot place an order ()
2295,2024-03-15,app_store_review,,Waited two hours and the order was finally cancelled by the app (order #120923),79,2024-03-15,waited two hours and the order was finally cancelled by the app ()
1007,18-Mar-24,app_store_review,2.0,Delivery person was rude and threw the bag on the floor Agent Rahul was handling it.,84,2024-03-18,delivery person was rude and threw the bag on the floor agent rahul was handling it.
2440,2024-01-09,support_ticket,,"Average experience, could be better",35,2024-01-09,"average experience, could be better"
2212,08-Mar-24,app_store_review,2.0,"PACKAGE WAS LEFT AT THE WRONG DOOR, I NEVER RECEIVED IT (ORDER #639737)",71,2024-03-08,"package was left at the wrong door, i never received it ()"
1814,2024-01-06 13:16:49,survey_comment,2.0,Driver could not find my building and just cancelled - my pizza order in Pune,77,2024-01-06,driver could not find my building and just cancelled - my pizza order in pune
1954,19/01/2024,support_ticket,3.0,Chat support gave me copy paste answers that did not help (order #250753),73,2024-01-19,chat support gave me copy paste answers that did not help ()
1947,Feb 17 2024,app_store_review,2.0,Waited two hours and the order was finally cancelled by the app - my thali order in Pune,88,2024-02-17,waited two hours and the order was finally cancelled by the app - my thali order in pune
1556,06/02/2024,survey_comment,3.0,The store staff was friendly when I picked up my order. This is the second time.,80,2024-06-02,the store staff was friendly when i picked up my order. this is the second time.
2397,02/27/2024,survey_comment,,"Five stars, the app is fantastic and reliable - my pizza order in Hyderabad",75,2024-02-27,"five stars, the app is fantastic and reliable - my pizza order in hyderabad"
2127,2024-01-08 21:35:54,support_ticket,3.0,Login button does nothing on the latest update (order #313198),62,2024-01-08,login button does nothing on the latest update ()
2261,22/03/2024,survey_comment,1.0,"Items were missing from my delivery, got only half the order",60,2024-03-22,"items were missing from my delivery, got only half the order"
1430,05/03/2024,survey_comment,2.0,Order marked delivered but nothing arrived at my place - my thali order in Bangalore,84,2024-05-03,order marked delivered but nothing arrived at my place - my thali order in bangalore
1999,2024-01-10 01:30:59,support_ticket,3.0,"Average experience, could be better",35,2024-01-10,"average experience, could be better"
2412,"January 13, 2024",app_store_review,,"Average experience, could be better",35,2024-01-13,"average experience, could be better"
1247,Jan 10 2024,support_ticket,5.0,"Super easy to use and quick checkout, well done team (order #692862)",73,2024-01-10,"super easy to use and quick checkout, well done team ()"
2250,03/01/2024,app_store_review,3.0,Works fine for me most of the time,34,2024-03-01,works fine for me most of the time
2086,13-Feb-24,survey_comment,,"GREAT EXPERIENCE OVERALL, FOOD ALWAYS FRESH (ORDER #312511)",59,2024-02-13,"great experience overall, food always fresh ()"
1269,20/01/2024,survey_comment,2.0,Food was spilled all over the bag when it reached me - my thali order in Pune,77,2024-01-20,food was spilled all over the bag when it reached me - my thali order in pune
1706,,app_store_review,,"Average experience, could be better",35,,"average experience, could be better"
1165,,support_ticket,,ok i guess,10,,ok i guess
1188,19-Mar-24,app_store_review,5.0,"Great experience overall, food always fresh Agent Priya was handling it.",72,2024-03-19,"great experience overall, food always fresh agent priya was handling it."
2706,"February 12, 2024",app_store_review,5.0,"Package was left at the wrong door, I never received it",55,2024-02-12,"package was left at the wrong door, i never received it"
2703,2024-02-11,support_ticket,1.0,Le livreur etait tres impoli et la commande etait froide,56,2024-02-11,le livreur etait tres impoli et la commande etait froide
2290,2024-03-11,survey_comment,1.0,WAITED TWO HOURS AND THE ORDER WAS FINALLY CANCELLED BY THE APP (ORDER #874337),79,2024-03-11,waited two hours and the order was finally cancelled by the app ()
1969,2024-02-05,app_store_review,,Nobody from support replied to my three emails,46,2024-02-05,nobody from support replied to my three emails
1668,"January 26, 2024",survey_comment,1.0,App stuck on loading screen for 5 minutes then closed Agent Meera was handling it.,82,2024-01-26,app stuck on loading screen for 5 minutes then closed agent meera was handling it.
2598,2024-01-17,app_store_review,,Please add more vegan restaurants to the platform,49,2024-01-17,please add more vegan restaurants to the platform
2377,Feb 25 2024,app_store_review,3.0,"My refund still hasn't come after 10 days, this is ridiculous - my groceries order in Delhi!!!!",95,2024-02-25,"my refund still hasn't come after 10 days, this is ridiculous - my groceries order in delhi!!!!"
2222,"March 4, 2024",survey_comment,3.0,ok i guess!!!!,14,2024-03-04,ok i guess!!!!
2540,2024-02-08,app_store_review,5.0,"Fantastic service, only took two hours for cold food, amazing",61,2024-02-08,"fantastic service, only took two hours for cold food, amazing"
2805,2024-03-13,survey_comment,2.0,App crashed during payment and then it still deducted money from my card,74,2024-03-13,app crashed during payment and then it still deducted money from my card
2391,"February 9, 2024",survey_comment,3.0,"I was charged twice for the same order, please refund the extra amount (order #454005)",86,2024-02-09,"i was charged twice for the same order, please refund the extra amount ()"
1807,08-Mar-24,survey_comment,3.0,Notifications stopped working after the update - my burger order in Delhi,78,2024-03-08,notifications stopped working after the update - my burger order in delhi
2687,02/01/2024,support_ticket,2.0,Pedido llego tarde y faltaban articulos,39,2024-02-01,pedido llego tarde y faltaban articulos
1739,2024-01-14 19:32:51,survey_comment,,"My refund still hasn't come after 10 days, this is ridiculous",61,2024-01-14,"my refund still hasn't come after 10 days, this is ridiculous"
1909,"January 13, 2024",survey_comment,2.0,Waited two hours and the order was finally cancelled by the app. This is the fourth time.,89,2024-01-13,waited two hours and the order was finally cancelled by the app. this is the fourth time.
1336,01/15/2024,support_ticket,3.0,Works fine for me most of the time,34,2024-01-15,works fine for me most of the time
2586,28-Mar-24,app_store_review,,What are your office timings on weekends,40,2024-03-28,what are your office timings on weekends
1574,"February 12, 2024",support_ticket,,"Cannot add address, the save button is greyed out. This is the first time.",74,2024-02-12,"cannot add address, the save button is greyed out. this is the first time."
1942,15-Feb-24,survey_comment,3.0,Coupon SAVE50 did not apply at checkout and I paid full price. This is the first time.,86,2024-02-15,coupon save50 did not apply at checkout and i paid full price. this is the first time.
1167,04/02/2024,support_ticket,1.0,Got charged for a subscription I cancelled last month. This is the first time.,78,2024-04-02,got charged for a subscription i cancelled last month. this is the first time.
1516,2024-02-28,app_store_review,1.0,Custooomer care kept me on hold for 40 minutes then disconnected. This is the fourth time.,90,2024-02-28,custooomer care kept me on hold for 40 minutes then disconnected. this is the fourth time.
1182,"March 4, 2024",support_ticket,2.0,App stuck on loading screen for 5 minutes then closed,53,2024-03-04,app stuck on loading screen for 5 minutes then closed
1886,02/24/2024,support_ticket,5.0,"Love this app, ordering is so smooth and fast (order #673129)",61,2024-02-24,"love this app, ordering is so smooth and fast ()"
2556,"January 7, 2024",app_store_review,1.0,App crashed during payment and then it still deducted money from my card,72,2024-01-07,app crashed during payment and then it still deducted money from my card
2076,Feb 20 2024,app_store_review,,"Best delivery service in my city, never had an issue Agent Arjun was handling it.",81,2024-02-20,"best delivery service in my city, never had an issue agent arjun was handling it."
2790,15-Jan-24,survey_comment,,"Cannot add address, the save button is greyed out - my thali order in Kolkata.",78,2024-01-15,"cannot add address, the save button is greyed out - my thali order in kolkata."
2685,2024-03-03,survey_comment,,"App bahut acchi hai, bahut fast hai",35,2024-03-03,"app bahut acchi hai, bahut fast hai"
1176,"March 24, 2024",support_ticket,3.0,"Package was left at the wrong door, I never received it Agent Arjun was handling it.!!!!",88,2024-03-24,"package was left at the wrong door, i never received it agent arjun was handling it.!!!!"
2335,05-Jan-24,survey_comment,2.0,The store staff was friendly when I picked up my order (order #144454),75,2024-01-05,the store staff was friendly when i picked up my order ()
1055,25/02/2024,support_ticket,,Nobody from support replied to my three emails,46,2024-02-25,nobody from support replied to my three emails
2304,2024-03-19 14:40:55,survey_comment,2.0,Got charged for a subscription I cancelled last month,53,2024-03-19,got charged for a subscription i cancelled last month
2668,03/18/2024,app_store_review,2.0,Le livreur etait tres impoli et la commande etait froide,56,2024-03-18,le livreur etait tres impoli et la commande etait froide
1420,,app_store_review,2.0,Driver could not find my building and just cancelled. This is the third time.,77,,driver could not find my building and just cancelled. this is the third time.
1351,27-Feb-24,survey_comment,5.0,"Best delivery service in my city, never had an issue (order #519692)",68,2024-02-27,"best delivery service in my city, never had an issue ()"
1722,2024-03-04 13:07:07,survey_comment,,"Cannot add address, the save button is greyed out (order #264458)",65,2024-03-04,"cannot add address, the save button is greyed out ()"
1948,2024-01-02 00:09:50,survey_comment,,"Super easy to use and quick checkout, well done team Agent Priya was handling it.",81,2024-01-02,"super easy to use and quick checkout, well done team agent priya was handling it."
1225,2024-03-23 04:47:24,app_store_review,1.0,Search bar shows no results even for items that exist Agent Rahul was handling it.,82,2024-03-23,search bar shows no results even for items that exist agent rahul was handling it.
1409,2024-02-14,survey_comment,2.0,"Double deduction on my card for order, need this reversed asap Agent Rahul was handling it.",91,2024-02-14,"double deduction on my card for order, need this reversed asap agent rahul was handling it."
2585,2024-03-22,survey_comment,1.0,Login keeps failing and when I finally got in the coupon did not apply either,77,2024-03-22,login keeps failing and when i finally got in the coupon did not apply either
2406,2024-02-25,app_store_review,2.0,Login button does nothing on the latest update (order #109171),62,2024-02-25,login button does nothing on the latest update ()
2589,,survey_comment,,"Random question, who designed your logo it looks nice",53,,"random question, who designed your logo it looks nice"
2025,"January 12, 2024",survey_comment,3.0,App stuck on loading screen for 5 minutes then closed,53,2024-01-12,app stuck on loading screen for 5 minutes then closed
1961,Mar 22 2024,support_ticket,2.0,Food was spilled all over the bag when it reached me,52,2024-03-22,food was spilled all over the bag when it reached me
2515,01/09/2024,app_store_review,5.0,"Perfect, the app froze again, what a wonderful feature",54,2024-01-09,"perfect, the app froze again, what a wonderful feature"
1589,2024-02-20 23:59:03,support_ticket,1.0,The invoice amount does not match what the app showed me Agent Meera was handling it.,85,2024-02-20,the invoice amount does not match what the app showed me agent meera was handling it.
1728,2024-03-07,survey_comment,1.0,Coupon SAVE50 did not apply at checkout and I paid full price. This is the first time.,86,2024-03-07,coupon save50 did not apply at checkout and i paid full price. this is the first time.
2757,12-Feb-24,survey_comment,5.0,"Love this app, ordering is so smooth and fast (order #934816)",66,2024-02-12,"love this app, ordering is so smooth and fast ()"
1851,01/03/2024,app_store_review,1.0,Payment failed but money got deducted from my account Agent Rahul was handling it.,82,2024-01-03,payment failed but money got deducted from my account agent rahul was handling it.
2018,Feb 25 2024,support_ticket,,"Average experience, could be better",35,2024-02-25,"average experience, could be better"
1752,2024-02-04,app_store_review,2.0,My order arrived almost an hour late and the food was cold. This is the third time.,83,2024-02-04,my order arrived almost an hour late and the food was cold. this is the third time.
2289,"February 21, 2024",support_ticket,2.0,Customer care kept me on hold for 40 minutes then disconnected (order #882208),78,2024-02-21,customer care kept me on hold for 40 minutes then disconnected ()
2695,12/03/2024,survey_comment,5.0,"Mera refund abhi tak nahi aaya, bahut bura service hai",54,2024-12-03,"mera refund abhi tak nahi aaya, bahut bura service hai"
1259,"February 2, 2024",app_store_review,2.0,Chat support gave me copy paste answers that did not help (order #796787),73,2024-02-02,chat support gave me copy paste answers that did not help ()
1892,2024-01-21,survey_comment,3.0,Works fine for me most of the time,34,2024-01-21,works fine for me most of the time
2282,03/12/2024,app_store_review,5.0,"Super easy to use and quick checkout, well done team - my burger order in Chennai",81,2024-03-12,"super easy to use and quick checkout, well done team - my burger order in chennai"
2207,Jan 26 2024,app_store_review,1.0,Login button does nothing on the latest update Agent Anil was handling it.,74,2024-01-26,login button does nothing on the latest update agent anil was handling it.
1996,Feb 10 2024,support_ticket,3.0,ok i guess,10,2024-02-10,ok i guess
2195,11-Feb-24,support_ticket,2.0,"Items were missing frooom my delivery, got only half the order Agent Rahul was handling it.",91,2024-02-11,"items were missing frooom my delivery, got only half the order agent rahul was handling it."
2375,"January 11, 2024",survey_comment,2.0,Delivery person was rude and threw the bag on the floor. This is the first time.,80,2024-01-11,delivery person was rude and threw the bag on the floor. this is the first time.
1710,01/25/2024,survey_comment,,"Average experience, could be better",35,2024-01-25,"average experience, could be better"
1216,09/02/2024,app_store_review,2.0,"My refund still hasn't cooome after 10 days, this is ridiculous. This is the second time.",89,2024-09-02,"my refund still hasn't cooome after 10 days, this is ridiculous. this is the second time."
2253,,survey_comment,2.0,Search bar shows no results even for items that exist (order #730745),69,,search bar shows no results even for items that exist ()
2288,"January 14, 2024",app_store_review,2.0,Notifications stopped working after the update. This is the second time.,72,2024-01-14,notifications stopped working after the update. this is the second time.
1751,2024-01-10,app_store_review,,Driver cooould not find my building and just cancelled,54,2024-01-10,driver cooould not find my building and just cancelled
1542,08/02/2024,survey_comment,1.0,Coupon SAVE50 did not apply at checkout and I paid full price - my groceries order in Delhi,91,2024-08-02,coupon save50 did not apply at checkout and i paid full price - my groceries order in delhi
2478,17/02/2024,survey_comment,3.0,Notifications stopped working after the update. This is the first time.,71,2024-02-17,notifications stopped working after the update. this is the first time.
2248,,survey_comment,5.0,"Five stars, the app is fantastic and reliable",45,,"five stars, the app is fantastic and reliable"
2521,2024-02-14,app_store_review,5.0,"Oh great, crashed again right at checkout, just love it",55,2024-02-14,"oh great, crashed again right at checkout, just love it"
1978,02/28/2024,survey_comment,2.0,Order marked delivered but nothing arrived at my place (order #719208),70,2024-02-28,order marked delivered but nothing arrived at my place ()
2121,,app_store_review,1.0,The store staff was friendly when I picked up my order. This is the first time.,79,,the store staff was friendly when i picked up my order. this is the first time.
2500,03/01/2024,app_store_review,2.0,Got charged for a subscription I cancelled last month (order #878251),69,2024-03-01,got charged for a subscription i cancelled last month ()
2488,02/23/2024,support_ticket,1.0,"Package was left at the wrong door, I never received it",55,2024-02-23,"package was left at the wrong door, i never received it"
1546,2024-02-20,survey_comment,2.0,"My refund still hasn't come after 10 days, this is ridiculous",61,2024-02-20,"my refund still hasn't come after 10 days, this is ridiculous"
2154,20-Mar-24,support_ticket,2.0,Thank you to the agent Priya who handled my complaint so well - my pizza order in Delhi,87,2024-03-20,thank you to the agent priya who handled my complaint so well - my pizza order in delhi
2063,08-Feb-24,app_store_review,1.0,Login button does nothing on the latest update. This is the third time.,71,2024-02-08,login button does nothing on the latest update. this is the third time.
1825,28-Feb-24,survey_comment,5.0,"Great experience overall, food always fresh Agent Neha was handling it.",71,2024-02-28,"great experience overall, food always fresh agent neha was handling it."
2149,"February 25, 2024",app_store_review,1.0,Why is there a service fee I never agreed to on my bill. This is the fourth time.,81,2024-02-25,why is there a service fee i never agreed to on my bill. this is the fourth time.
1575,"January 17, 2024",app_store_review,3.0,"It is okay, nothing special",27,2024-01-17,"it is okay, nothing special"
2340,"March 7, 2024",survey_comment,2.0,App keeps crashing every time I open the cart - my groceries order in Chennai,77,2024-03-07,app keeps crashing every time i open the cart - my groceries order in chennai
1198,2024-03-13,support_ticket,3.0,"It is okay, nothing special!!!!",31,2024-03-13,"it is okay, nothing special!!!!"
2158,27/02/2024,support_ticket,3.0,ok i guess,10,2024-02-27,ok i guess
2678,2024-03-12 06:44:47,survey_comment,,Pedido llego tarde y faltaban articulos,39,2024-03-12,pedido llego tarde y faltaban articulos
1789,15/02/2024,app_store_review,,"Great experience overall, food always fresh - my biryani order in Hyderabad",75,2024-02-15,"great experience overall, food always fresh - my biryani order in hyderabad"
1608,03-Mar-24,survey_comment,,"Cannot add address, the save button is greyed out",49,2024-03-03,"cannot add address, the save button is greyed out"
2000,2024-03-06 13:43:56,survey_comment,5.0,"Super easy to use and quick checkout, well done team - my groceries order in Bangalore",86,2024-03-06,"super easy to use and quick checkout, well done team - my groceries order in bangalore"
1283,Mar 23 2024,support_ticket,1.0,Customer care kept me on hold for 40 minutes then disconnected (order #373668),78,2024-03-23,customer care kept me on hold for 40 minutes then disconnected ()
2414,,support_ticket,1.0,Order marked delivered but nothing arrived at my place - my thali order in Chennai,82,,order marked delivered but nothing arrived at my place - my thali order in chennai
1596,2024-03-27 20:21:26,survey_comment,2.0,Chat support gave me copy paste answers that did not help (order #123107),73,2024-03-27,chat support gave me copy paste answers that did not help ()
1936,09-Jan-24,app_store_review,3.0,"Cannot add address, the save button is greyed out",49,2024-01-09,"cannot add address, the save button is greyed out"
1997,2024-01-10,support_ticket,1.0,"PACKAGE WAS LEFT AT THE WRONG DOOR, I NEVER RECEIVED IT (ORDER #721880)",71,2024-01-10,"package was left at the wrong door, i never received it ()"
1944,21/02/2024,support_ticket,1.0,Delivery person was rude and threw the bag on the floor,55,2024-02-21,delivery person was rude and threw the bag on the floor
1242,28-Feb-24,survey_comment,3.0,WHY IS THERE A SERVICE FEE I NEVER AGREED TO ON MY BILL - MY BURGER ORDER IN HYDERABAD,86,2024-02-28,why is there a service fee i never agreed to on my bill - my burger order in hyderabad
2607,2024-01-21 09:56:38,survey_comment,,Is there a referral program for inviting friends,48,2024-01-21,is there a referral program for inviting friends
2595,,survey_comment,,Is there a referral program for inviting friends,48,,is there a referral program for inviting friends
1688,03/24/2024,app_store_review,4.0,"Great experience overall, food always fresh - my groceries order in Kolkata",75,2024-03-24,"great experience overall, food always fresh - my groceries order in kolkata"
2631,22/03/2024,app_store_review,,test test test ignore,21,2024-03-22,test test test ignore
2211,18/02/2024,app_store_review,3.0,WORKS FINE FOR ME MOST OF THE TIME,34,2024-02-18,works fine for me most of the time
2363,01/02/2024,app_store_review,,"Super easy to use and quick checkout, well done team Agent Vikram was handling it.",82,2024-01-02,"super easy to use and quick checkout, well done team agent vikram was handling it."
1286,Mar 13 2024,support_ticket,5.0,"Great experience overall, food always fresh (order #845702)",59,2024-03-13,"great experience overall, food always fresh ()"
2501,03/26/2024,app_store_review,5.0,"Perfect, the app froze again, what a wonderful feature",54,2024-03-26,"perfect, the app froze again, what a wonderful feature"
1012,Feb 25 2024,app_store_review,2.0,App keeps crashing every time I open the cart Agent Rahul was handling it.,74,2024-02-25,app keeps crashing every time i open the cart agent rahul was handling it.
2489,"March 8, 2024",support_ticket,5.0,"Five stars, the app is fantastic and reliable (ooorder #388628)",63,2024-03-08,"five stars, the app is fantastic and reliable (oo)"
1620,2024-01-03,support_ticket,1.0,Why is there a service fee I never agreed to on my bill,55,2024-01-03,why is there a service fee i never agreed to on my bill
2692,Feb 25 2024,support_ticket,2.0,La aplicacion se cierra sola cada vez que intento pagar,55,2024-02-25,la aplicacion se cierra sola cada vez que intento pagar
1779,,survey_comment,3.0,Customer care kept me on hold for 40 minutes then disconnected,62,,customer care kept me on hold for 40 minutes then disconnected
2510,,app_store_review,5.0,"Brilliant, my refund is 'on the way' for the third week now, lovely",72,,"brilliant, my refund is 'on the way' for the third week now, lovely"
2213,,survey_comment,,"It is okay, nothing special",27,,"it is okay, nothing special"
2673,01/01/2024,support_ticket,,"App bahut acchi hai, bahut fast hai",35,2024-01-01,"app bahut acchi hai, bahut fast hai"
1735,Mar 25 2024,survey_comment,2.0,The support agent was very helpful and solved my issue quickly (order #714646),78,2024-03-25,the support agent was very helpful and solved my issue quickly ()
2567,Mar 13 2024,survey_comment,2.0,App crashed during payment and then it still deducted money from my card,72,2024-03-13,app crashed during payment and then it still deducted money from my card
1272,2024-03-17 23:16:10,support_ticket,,Why is there a service fee I never agreed to on my bill Agent Anil was handling it.,83,2024-03-17,why is there a service fee i never agreed to on my bill agent anil was handling it.
1179,Feb 18 2024,survey_comment,,Delivery person was rude and threw the bag on the floor. This is the second time.,81,2024-02-18,delivery person was rude and threw the bag on the floor. this is the second time.
2788,2024-01-15 23:43:05,survey_comment,3.0,MY ORDER ARRIVED ALMOST AN HOUR LATE AND THE FOOD WAS COLD. THIS IS THE FOURTH TIME.,89,2024-01-15,my order arrived almost an hour late and the food was cold. this is the fourth time.
2708,2024-01-14,app_store_review,5.0,Food was spilled all over the bag when it reached me,52,2024-01-14,food was spilled all over the bag when it reached me
1485,2024-01-10,survey_comment,3.0,"Items were missing from my delivery, got only half the order (order #817552)",76,2024-01-10,"items were missing from my delivery, got only half the order ()"
1048,2024-01-23 02:26:26,survey_comment,2.0,The map screen freezes and I cannot place an order (order #342495),66,2024-01-23,the map screen freezes and i cannot place an order ()
1773,02/06/2024,support_ticket,2.0,"Package was left at the wrong door, I never received it - my fruits order in Hyderabad",86,2024-02-06,"package was left at the wrong door, i never received it - my fruits order in hyderabad"
1931,,app_store_review,,"Great experience overall, food always fresh - my thali order in Kolkata",76,,"great experience overall, food always fresh - my thali order in kolkata"
1159,10-Feb-24,app_store_review,1.0,Order marked delivered but nothing arrived at my place - my biryani order in Delhi,82,2024-02-10,order marked delivered but nothing arrived at my place - my biryani order in delhi
1929,,app_store_review,5.0,"Super easy to use and quick checkout, well done team - my biryani order in Hyderabad",84,,"super easy to use and quick checkout, well done team - my biryani order in hyderabad"
1744,Jan 12 2024,survey_comment,3.0,"Package was left at the wrong door, I never received it Agent Sana was handling it.",83,2024-01-12,"package was left at the wrong door, i never received it agent sana was handling it."
2765,"March 4, 2024",support_ticket,2.0,App stuck on loading screen for 5 minutes then closed,53,2024-03-04,app stuck on loading screen for 5 minutes then closed
2369,"March 11, 2024",survey_comment,5.0,"Best delivery service in my city, never had an issue Agent Priya was handling it.",81,2024-03-11,"best delivery service in my city, never had an issue agent priya was handling it."
2555,Feb 4 2024,survey_comment,,"Driver was rude and items were missing, also the refund never came",66,2024-02-04,"driver was rude and items were missing, also the refund never came"
1149,2024-02-07,survey_comment,3.0,App stuck on loading screen for 5 minutes then closed. This is the fourth time.,79,2024-02-07,app stuck on loading screen for 5 minutes then closed. this is the fourth time.
1994,2024-02-09 06:02:37,survey_comment,1.0,Notifications stopped working after the update,46,2024-02-09,notifications stopped working after the update
2084,2024-03-24,survey_comment,2.0,Delivery person was rude and threw the bag on the floor,60,2024-03-24,delivery person was rude and threw the bag on the floor
1968,Feb 19 2024,support_ticket,,Coupon SAVE50 did not apply at checkout and I paid full price - my groceries order in Hyderabad!!!!,99,2024-02-19,coupon save50 did not apply at checkout and i paid full price - my groceries order in hyderabad!!!!
2509,2024-03-13,app_store_review,4.0,"Fantastic service, only took two hours for cold food, amazing",61,2024-03-13,"fantastic service, only took two hours for cold food, amazing"
2066,"March 1, 2024",support_ticket,2.0,Customer care kept me on hold for 40 minutes then disconnected (order #678985),78,2024-03-01,customer care kept me on hold for 40 minutes then disconnected ()
1888,2024-01-23,survey_comment,,The invoice amount does not match what the app showed me. This is the first time.!!!!,85,2024-01-23,the invoice amount does not match what the app showed me. this is the first time.!!!!
2106,Feb 15 2024,app_store_review,2.0,Customer care kept me on hold for 40 minutes then disconnected - my biryani order in Chennai,92,2024-02-15,customer care kept me on hold for 40 minutes then disconnected - my biryani order in chennai
1480,2024-02-18,app_store_review,,My order arrived almost an hour late and the food was cold - my burger order in Mumbai,86,2024-02-18,my order arrived almost an hour late and the food was cold - my burger order in mumbai
2082,,support_ticket,1.0,Search bar shows no results even for items that exist,58,,search bar shows no results even for items that exist
2297,21/02/2024,app_store_review,2.0,"Items were missing from my delivery, got only half the order (order #929389)",76,2024-02-21,"items were missing from my delivery, got only half the order ()"
1941,2024-01-07 21:36:00,app_store_review,5.0,"Best delivery service in my city, never had an issue - my biryani order in Delhi",80,2024-01-07,"best delivery service in my city, never had an issue - my biryani order in delhi"
2477,03/08/2024,support_ticket,1.0,"Items were missing from my delivery, got only half the order (order #345808)",76,2024-03-08,"items were missing from my delivery, got only half the order ()"
1327,,app_store_review,1.0,App stuck on loading screen for 5 minutes then closed Agent Sana was handling it.,81,,app stuck on loading screen for 5 minutes then closed agent sana was handling it.
1830,"February 4, 2024",support_ticket,,"Five stars, the app is fantastic and reliable",45,2024-02-04,"five stars, the app is fantastic and reliable"
2809,04/03/2024,survey_comment,3.0,the support agent was very helpful and solved my issue quickly agent meera was handling it.,91,2024-04-03,the support agent was very helpful and solved my issue quickly agent meera was handling it.
1774,11-Feb-24,app_store_review,2.0,Notifications stopped working after the update (order #143141),62,2024-02-11,notifications stopped working after the update ()
1289,2024-02-03,support_ticket,2.0,"My refund still hasn't come after 10 days, this is ridiculous (order #777366)",77,2024-02-03,"my refund still hasn't come after 10 days, this is ridiculous ()"
2506,2024-02-13 20:21:05,app_store_review,5.0,"Oh great, crashed again right at checkout, just love it",55,2024-02-13,"oh great, crashed again right at checkout, just love it"
1415,03/10/2024,survey_comment,2.0,"I was charged twice for the same order, please refund the extra amount Agent Neha was handling it.",98,2024-03-10,"i was charged twice for the same order, please refund the extra amount agent neha was handling it."
2123,24-Feb-24,app_store_review,,Thank you to the agent Priya who handled my complaint so well Agent Arjun was handling it.,90,2024-02-24,thank you to the agent priya who handled my complaint so well agent arjun was handling it.
1860,11-Feb-24,app_store_review,2.0,Delivery person was rude and threw the bag on the floor. This is the first time.,80,2024-02-11,delivery person was rude and threw the bag on the floor. this is the first time.
2348,02-Feb-24,support_ticket,4.0,"Best delivery service in my city, never had an issue (order #516849)",68,2024-02-02,"best delivery service in my city, never had an issue ()"
2400,Feb 3 2024,app_store_review,1.0,Chat support gave me copy paste answers that did not help - my sushi order in Hyderabad,87,2024-02-03,chat support gave me copy paste answers that did not help - my sushi order in hyderabad
2458,26-Mar-24,app_store_review,1.0,"DOUBLE DEDUCTION ON MY CARD FOR ORDER, NEED THIS REVERSED ASAP. THIS IS THE THIRD TIME.",87,2024-03-26,"double deduction on my card for order, need this reversed asap. this is the third time."
2071,01/27/2024,support_ticket,1.0,"Package was left at the wrong door, I never received it Agent Sana was handling it.",83,2024-01-27,"package was left at the wrong door, i never received it agent sana was handling it."
1962,27-Feb-24,app_store_review,5.0,"Super easy to use and quick checkout, well done team - my sushi order in Hyderabad",82,2024-02-27,"super easy to use and quick checkout, well done team - my sushi order in hyderabad"
2150,Feb 4 2024,support_ticket,3.0,"Average experience, could be better",35,2024-02-04,"average experience, could be better"
1817,03/03/2024,app_store_review,2.0,"My refund still hasn't come after 10 days, this is ridiculous. This is the fourth time.",87,2024-03-03,"my refund still hasn't come after 10 days, this is ridiculous. this is the fourth time."
1206,"February 15, 2024",support_ticket,1.0,Food was spilled all over the bag when it reached me (order #313214),68,2024-02-15,food was spilled all over the bag when it reached me ()
1664,"January 1, 2024",support_ticket,2.0,Food was spilled all over the bag when it reached me,52,2024-01-01,food was spilled all over the bag when it reached me
2110,2024-03-04,app_store_review,,Driver could not find my building and just cancelled (order #768444),68,2024-03-04,driver could not find my building and just cancelled ()
1916,Jan 23 2024,support_ticket,5.0,"Super easy to use and quick checkout, well done team. This is the third time.",77,2024-01-23,"super easy to use and quick checkout, well done team. this is the third time."
1004,26/01/2024,app_store_review,,The invoice amount does not match what the app showed me (order #988662),72,2024-01-26,the invoice amount does not match what the app showed me ()
